,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
182,patch-3.10.41,2114,62,194,417,816,24,False,False,134,2014-06-01 03:45:43,3211965
183,patch-3.10.42,2182,64,198,426,838,24,False,False,134,2014-06-08 04:52:24,3328460
184,patch-3.10.43,2203,64,200,428,841,24,False,False,134,2014-06-12 03:33:30,3369984
185,patch-3.10.44,2214,64,207,450,876,24,False,False,134,2014-06-17 04:53:11,3392923
186,patch-3.10.45,2245,64,207,450,876,24,False,False,134,2014-06-27 12:19:48,3468998
187,patch-3.10.46,2281,64,221,440,928,24,False,False,134,2014-07-01 11:13:26,3542938
188,patch-3.10.47,2304,64,221,440,928,24,False,False,134,2014-07-07 09:59:00,3582881
189,patch-3.10.48,2323,65,233,494,992,25,False,False,134,2014-07-10 02:25:12,3625807
190,patch-3.10.49,2348,66,237,503,1011,25,False,False,134,2014-07-18 07:24:33,3672796
191,patch-3.10.5,376,16,38,71,120,0,False,False,55,2013-08-04 17:28:39,491839
192,patch-3.10.50,2369,66,245,515,1103,28,False,False,134,2014-07-29 01:00:50,3717241
193,patch-3.10.51,2382,67,247,514,1105,28,False,False,134,2014-08-01 06:07:13,3736419
194,patch-3.10.52,2399,69,257,533,1148,28,False,False,134,2014-08-08 05:47:35,3778885
195,patch-3.10.53,2415,72,267,581,1243,28,False,False,134,2014-08-14 10:53:16,3806642
196,patch-3.10.54,2449,72,267,581,1243,28,False,False,134,2014-09-06 07:43:18,3864731
197,patch-3.10.55,2501,74,274,582,1250,28,False,False,136,2014-09-18 01:25:50,3968760
198,patch-3.10.56,2571,79,293,629,1306,29,False,False,136,2014-10-06 07:16:30,4094845
199,patch-3.10.57,2576,79,294,633,1313,29,False,False,136,2014-10-10 03:31:57,4113505
200,patch-3.10.58,2581,79,294,633,1313,29,False,False,136,2014-10-15 14:40:14,4132128
201,patch-3.10.59,2601,80,298,633,1319,29,False,False,136,2014-10-31 00:42:15,4168329
202,patch-3.10.6,480,22,50,94,220,0,False,False,64,2013-08-12 10:02:30,633374
203,patch-3.10.60,2673,83,306,637,1403,53,False,False,136,2014-11-15 01:14:04,4294929
204,patch-3.10.61,2739,106,405,849,1737,69,False,False,224,2014-11-22 03:04:07,4425925
205,patch-3.10.62,2763,108,411,854,1749,69,False,False,224,2014-12-07 13:16:58,4468708
206,patch-3.10.63,2772,109,413,868,1765,69,False,False,224,2014-12-17 01:44:42,4481506
207,patch-3.10.64,2791,109,413,868,1765,69,False,False,224,2015-01-09 06:18:17,4518907
208,patch-3.10.65,2815,109,416,872,1772,69,False,False,224,2015-01-16 23:50:34,4564654
209,patch-3.10.66,2837,109,416,872,1772,69,False,False,224,2015-01-28 00:35:34,4608590
210,patch-3.10.67,2944,109,416,872,1772,69,False,False,224,2015-01-30 09:55:55,4682912
211,patch-3.10.68,2956,109,418,874,1789,69,False,False,224,2015-02-06 23:07:58,4741151
212,patch-3.10.69,2971,109,419,875,1793,69,False,False,224,2015-02-11 15:17:22,4766438
213,patch-3.10.7,532,22,50,94,220,0,False,False,64,2013-08-15 14:08:33,708061
214,patch-3.10.70,2976,109,419,875,1793,69,False,False,224,2015-02-27 10:00:01,4780909
215,patch-3.10.71,3008,109,420,878,1796,69,False,False,224,2015-03-07 20:41:52,4824449
216,patch-3.10.72,3037,110,427,886,1805,69,False,False,224,2015-03-18 22:12:42,4888803
217,patch-3.10.73,3054,111,429,890,1812,69,False,False,224,2015-03-26 22:32:59,4937534
218,patch-3.10.74,3068,111,429,890,1812,69,False,False,224,2015-04-13 20:13:13,4956352
219,patch-3.10.75,3083,112,433,901,1821,69,False,False,224,2015-04-19 16:22:25,4975307
220,patch-3.10.76,3106,112,454,910,1875,69,False,False,224,2015-04-29 16:40:50,5030699
221,patch-3.10.77,3152,112,454,910,1875,69,False,False,224,2015-05-07 04:14:45,5085811
222,patch-3.10.78,3170,112,454,910,1875,69,False,False,224,2015-05-13 20:30:42,5119574
223,patch-3.10.79,3182,112,455,914,1879,69,False,False,224,2015-05-18 01:10:59,5139751
224,patch-3.10.8,582,23,58,109,241,0,False,False,64,2013-08-20 23:45:08,762611
225,patch-3.10.80,3198,112,455,914,1879,69,False,False,224,2015-06-06 23:29:25,5170592
226,patch-3.10.81,3205,112,455,915,1882,69,False,False,224,2015-06-23 08:19:35,5185379
227,patch-3.10.82,3207,112,455,915,1882,69,False,False,224,2015-06-30 03:28:00,5192161
228,patch-3.10.83,3230,112,455,915,1882,69,False,False,224,2015-07-04 11:14:18,5244203
229,patch-3.10.84,3234,112,455,915,1882,69,False,False,224,2015-07-11 01:47:51,5253531
230,patch-3.10.85,3272,114,457,916,1891,69,False,False,224,2015-08-04 01:51:04,5340913
231,patch-3.10.86,3279,114,459,920,1900,69,False,False,224,2015-08-11 04:20:12,5355384
232,patch-3.10.87,3296,114,460,928,1903,69,False,False,224,2015-08-17 14:00:47,5391164
233,patch-3.10.88,3300,115,462,938,1907,69,False,False,224,2015-09-14 00:27:43,5399086
234,patch-3.10.89,3311,115,462,938,1907,69,False,False,224,2015-09-22 01:04:13,5416796
235,patch-3.10.9,582,23,58,109,241,0,False,False,64,2013-08-21 06:45:11,763259
236,patch-3.10.90,3333,116,464,939,1909,69,False,False,224,2015-10-01 18:11:27,5476579
237,patch-3.10.91,3358,116,466,941,1920,69,False,False,224,2015-10-23 05:46:28,5529181
238,patch-3.10.92,3363,116,466,941,1920,69,False,False,224,2015-10-27 08:53:24,5539897
239,patch-3.10.93,3369,117,468,945,1925,69,False,False,224,2015-11-10 04:53:11,5554806
240,patch-3.10.94,3381,117,469,945,1932,69,False,False,224,2015-12-10 03:03:50,5574715
241,patch-3.10.95,3388,117,469,945,1932,69,False,False,224,2016-01-23 12:56:06,5604768
242,patch-3.10.96,3411,117,469,945,1935,69,False,False,224,2016-01-29 13:57:56,5643450
243,patch-3.10.97,3431,117,469,945,1935,69,False,False,224,2016-02-20 06:26:51,5711087
244,patch-3.10.98,3456,118,472,964,1962,69,False,False,235,2016-02-26 04:02:10,5759686
245,patch-3.10.99,3501,119,473,966,1968,69,False,False,235,2016-03-04 07:15:42,5828257
246,patch-3.11.1,19,0,0,0,0,0,False,False,0,2013-09-14 22:10:55,13415
247,patch-3.11.10,651,15,37,101,189,0,False,False,82,2013-11-30 02:47:01,851072
248,patch-3.11.2,144,2,2,1,9,0,False,False,8,2013-09-27 08:26:57,158521
249,patch-3.11.3,220,3,5,26,61,0,False,False,77,2013-10-02 00:45:12,275511
250,patch-3.11.4,274,3,5,26,61,0,False,False,77,2013-10-05 22:22:13,331235
251,patch-3.11.5,414,9,12,29,81,0,False,False,77,2013-10-14 09:49:18,504338
252,patch-3.11.6,453,9,12,29,81,0,False,False,77,2013-10-19 02:27:22,574317
253,patch-3.11.7,516,13,20,35,104,0,False,False,77,2013-11-04 20:47:39,655278
254,patch-3.11.8,601,15,37,101,189,0,False,False,82,2013-11-13 11:12:11,776205
255,patch-3.11.9,616,15,37,101,189,0,False,False,82,2013-11-21 04:46:57,806502
256,patch-3.12.1,22,0,0,0,0,0,False,False,0,2013-11-21 04:47:07,20631
257,patch-3.12.10,958,27,87,156,469,12,False,False,143,2014-02-07 03:51:05,1233431
258,patch-3.12.11,1052,31,105,233,551,19,False,False,143,2014-02-14 06:13:00,1377486
259,patch-3.12.12,1075,33,110,238,574,19,False,False,143,2014-02-21 03:19:07,1411001
260,patch-3.12.13,1127,35,114,243,595,19,False,False,143,2014-02-23 05:51:03,1479605
261,patch-3.12.14,1233,39,121,260,608,19,False,False,143,2014-03-11 01:05:20,1654495
262,patch-3.12.15,1347,39,132,274,659,19,False,False,143,2014-03-26 20:12:27,1884145
263,patch-3.12.16,1382,41,135,275,666,19,False,False,143,2014-04-03 00:50:59,1944730
264,patch-3.12.17,1413,43,139,282,685,24,False,False,145,2014-04-08 00:55:13,1999756
265,patch-3.12.18,1454,43,139,282,685,24,False,False,145,2014-04-24 08:53:48,2091110
266,patch-3.12.19,1494,44,143,290,699,28,False,False,145,2014-05-09 15:12:24,2144026
267,patch-3.12.2,132,3,5,5,6,0,False,False,5,2013-11-30 03:32:38,144599
268,patch-3.12.20,1633,47,154,328,747,29,False,False,145,2014-05-16 21:12:38,2351849
269,patch-3.12.21,1693,47,155,328,748,29,False,False,145,2014-06-03 05:34:40,2483150
270,patch-3.12.22,1788,50,172,373,826,30,False,False,145,2014-06-11 23:22:11,2643531
271,patch-3.12.23,1855,50,181,397,864,30,False,False,145,2014-06-25 23:24:31,2759581
272,patch-3.12.24,1948,63,216,501,1003,45,False,False,145,2014-07-05 00:42:42,2971157
273,patch-3.12.25,2066,66,237,562,1106,46,False,False,186,2014-07-23 01:06:44,3150000
274,patch-3.12.26,2122,70,250,586,1217,49,False,False,186,2014-08-02 01:01:33,3244734
275,patch-3.12.27,2194,75,273,681,1395,49,False,False,202,2014-08-28 02:51:41,3392355
276,patch-3.12.28,2229,75,273,681,1395,49,False,False,202,2014-09-07 12:10:16,3454724
277,patch-3.12.29,2309,80,291,744,1512,49,False,False,202,2014-10-01 00:17:47,3623137
278,patch-3.12.3,356,6,15,19,31,4,False,False,22,2013-12-05 03:49:39,427938
279,patch-3.12.30,2355,95,496,1470,2764,242,False,True,470,2014-10-08 21:39:20,3853913
280,patch-3.12.31,2455,100,510,1509,2817,242,False,True,470,2014-10-24 16:49:37,4039449
281,patch-3.12.32,2542,105,564,1949,3262,254,False,True,755,2014-11-06 03:10:25,4263541
282,patch-3.12.33,2641,108,574,2035,3367,278,False,True,755,2014-11-22 03:04:14,4477180
283,patch-3.12.34,2710,108,576,2037,3370,278,False,True,755,2014-12-06 01:52:54,4611817
284,patch-3.12.35,2745,110,582,2042,3382,278,False,True,755,2014-12-11 08:21:14,4678874
285,patch-3.12.36,2783,111,598,2080,3444,278,False,True,755,2015-01-14 23:31:56,4751400
286,patch-3.12.37,2974,111,601,2083,3448,278,False,True,755,2015-01-31 09:45:16,5002482
287,patch-3.12.38,3018,112,603,2085,3462,278,False,True,755,2015-02-20 13:33:59,5121718
288,patch-3.12.39,3125,134,654,2282,3621,287,False,True,755,2015-03-19 20:24:18,5300863
289,patch-3.12.4,478,8,19,20,38,4,False,False,22,2013-12-09 01:18:11,581168
290,patch-3.12.40,3194,135,664,2335,3732,292,False,True,755,2015-04-10 01:03:21,5491214
