,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
108,patch-3.0.81,2419,10,21,137,75,0,False,False,92,2013-06-08 04:02:56,4103448
109,patch-3.0.82,2427,10,21,137,75,0,False,False,92,2013-06-14 00:45:31,4117597
110,patch-3.0.83,2430,10,21,137,75,0,False,False,92,2013-06-21 03:16:52,4123951
111,patch-3.0.84,2434,10,21,137,75,0,False,False,92,2013-06-28 01:46:45,4139205
112,patch-3.0.85,2438,10,21,137,75,0,False,False,92,2013-07-04 02:15:42,4147780
113,patch-3.0.86,2443,11,22,138,77,0,False,False,92,2013-07-14 01:44:49,4152329
114,patch-3.0.87,2449,11,22,138,77,0,False,False,92,2013-07-22 09:38:04,4163729
115,patch-3.0.88,2464,11,22,138,77,0,False,False,92,2013-07-29 07:33:45,4196970
116,patch-3.0.89,2474,11,22,138,77,0,False,False,92,2013-08-04 17:17:15,4224239
117,patch-3.0.9,823,3,4,92,8,0,False,False,92,2011-11-12 04:44:41,1213712
118,patch-3.0.90,2479,11,22,138,77,0,False,False,92,2013-08-12 10:04:43,4239012
119,patch-3.0.91,2484,11,22,138,77,0,False,False,92,2013-08-15 14:07:10,4249642
120,patch-3.0.92,2491,11,22,138,77,0,False,False,92,2013-08-20 23:24:17,4259845
121,patch-3.0.93,2491,11,22,138,77,0,False,False,92,2013-08-21 01:28:10,4264261
122,patch-3.0.94,2498,11,22,138,77,0,False,False,92,2013-08-30 01:58:02,4271030
123,patch-3.0.95,2502,11,22,138,77,0,False,False,92,2013-09-08 13:32:27,4277543
124,patch-3.0.96,2512,11,22,138,77,0,False,False,92,2013-09-14 21:57:33,4290558
125,patch-3.0.97,2523,12,24,139,83,0,False,False,92,2013-09-27 08:01:36,4311885
126,patch-3.0.98,2526,12,24,139,83,0,False,False,92,2013-10-02 00:05:30,4319626
127,patch-3.0.99,2528,12,24,139,83,0,False,False,92,2013-10-05 22:06:21,4332943
128,patch-3.1.1,283,1,1,1,1,0,False,False,2,2011-11-12 04:44:15,403839
129,patch-3.1.10,693,2,2,6,8,0,False,False,12,2012-01-18 23:42:05,936879
130,patch-3.1.2,316,1,1,1,1,0,False,False,2,2011-11-22 07:11:09,433619
131,patch-3.1.3,367,1,1,1,1,0,False,False,2,2011-11-27 21:29:32,497733
132,patch-3.1.4,367,1,1,1,1,0,False,False,2,2011-11-29 06:59:15,496947
133,patch-3.1.5,478,2,2,6,8,0,False,False,12,2011-12-10 01:21:49,645570
134,patch-3.1.6,527,2,2,6,8,0,False,False,12,2011-12-22 05:51:26,717675
135,patch-3.1.7,526,2,2,6,8,0,False,False,12,2012-01-04 03:00:29,717189
136,patch-3.1.8,613,2,2,6,8,0,False,False,12,2012-01-07 08:31:41,830105
137,patch-3.1.9,651,2,2,6,8,0,False,False,12,2012-01-13 04:21:00,874824
138,patch-3.10.1,25,1,1,1,2,0,False,False,3,2013-07-14 02:51:35,16388
139,patch-3.10.10,632,2,2,2,3,0,False,False,3,2013-08-30 01:58:33,842749
140,patch-3.10.100,3512,122,198,330,471,0,False,False,120,2016-03-10 07:44:27,5860382
141,patch-3.10.101,3526,121,191,322,436,0,False,False,120,2016-03-16 23:50:00,5895586
142,patch-3.10.102,3589,121,193,323,441,0,False,False,120,2016-06-13 22:43:44,6019030
143,patch-3.10.103,3654,122,197,327,448,0,False,False,120,2016-08-29 02:13:59,6213848
144,patch-3.10.104,3659,123,198,328,449,0,False,False,120,2016-10-21 18:30:39,6225796
