,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
232,patch-3.10.94,3381,55,264,510,1117,84,False,True,159,2015-12-10 03:03:50,5574715
233,patch-3.10.95,3388,55,264,510,1117,84,False,True,159,2016-01-23 12:56:06,5604768
234,patch-3.10.96,3411,55,264,510,1117,84,False,True,159,2016-01-29 13:57:56,5643450
235,patch-3.10.97,3431,55,265,509,1115,84,False,True,159,2016-02-20 06:26:51,5711087
236,patch-3.10.98,3456,55,265,509,1115,84,False,True,159,2016-02-26 04:02:10,5759686
237,patch-3.10.99,3501,57,272,520,1141,84,False,True,159,2016-03-04 07:15:42,5828257
238,patch-3.11.1,19,0,0,0,0,0,False,False,0,2013-09-14 22:10:55,13415
239,patch-3.11.10,651,17,40,79,170,13,False,False,42,2013-11-30 02:47:01,851072
240,patch-3.11.2,144,0,0,0,0,0,False,False,0,2013-09-27 08:26:57,158521
241,patch-3.11.3,220,0,0,0,0,0,False,False,0,2013-10-02 00:45:12,275511
242,patch-3.11.4,274,13,28,68,131,13,False,False,42,2013-10-05 22:22:13,331235
243,patch-3.11.5,414,13,28,71,133,13,False,False,42,2013-10-14 09:49:18,504338
244,patch-3.11.6,453,13,28,71,133,13,False,False,42,2013-10-19 02:27:22,574317
245,patch-3.11.7,516,13,32,77,145,13,False,False,42,2013-11-04 20:47:39,655278
246,patch-3.11.8,601,17,40,79,170,13,False,False,42,2013-11-13 11:12:11,776205
247,patch-3.11.9,616,17,40,79,170,13,False,False,42,2013-11-21 04:46:57,806502
248,patch-3.12.1,22,0,0,0,0,0,False,False,0,2013-11-21 04:47:07,20631
249,patch-3.12.10,958,21,87,125,358,10,False,False,72,2014-02-07 03:51:05,1233431
250,patch-3.12.11,1052,27,111,166,530,58,False,True,133,2014-02-14 06:13:00,1377486
251,patch-3.12.12,1075,27,111,166,530,58,False,True,133,2014-02-21 03:19:07,1411001
252,patch-3.12.13,1127,28,118,215,584,58,False,True,162,2014-02-23 05:51:03,1479605
253,patch-3.12.14,1233,28,124,219,614,58,False,True,162,2014-03-11 01:05:20,1654495
254,patch-3.12.15,1347,28,125,218,621,58,False,True,162,2014-03-26 20:12:27,1884145
255,patch-3.12.16,1382,28,125,218,621,58,False,True,162,2014-04-03 00:50:59,1944730
256,patch-3.12.17,1413,28,125,218,621,58,False,True,162,2014-04-08 00:55:13,1999756
257,patch-3.12.18,1454,28,125,218,621,58,False,True,162,2014-04-24 08:53:48,2091110
258,patch-3.12.19,1494,28,125,218,621,58,False,True,162,2014-05-09 15:12:24,2144026
259,patch-3.12.2,132,0,0,0,0,0,False,False,0,2013-11-30 03:32:38,144599
260,patch-3.12.20,1633,31,149,335,726,65,False,True,162,2014-05-16 21:12:38,2351849
261,patch-3.12.21,1693,31,152,339,739,65,False,True,162,2014-06-03 05:34:40,2483150
262,patch-3.12.22,1788,32,168,389,753,66,False,True,162,2014-06-11 23:22:11,2643531
263,patch-3.12.23,1855,32,170,390,759,66,False,True,162,2014-06-25 23:24:31,2759581
264,patch-3.12.24,1948,32,170,390,759,66,False,True,162,2014-07-05 00:42:42,2971157
